จำนวน,_id,ปี,หน่วย,เพศ,จังหวัด,ประเภทแรงงาน,อาชีพ
10990,192,2561,คน,หญิง,ลพบุรี,แรงงานในระบบ,พนักงานบริการ และผู้จำหน่ายสินค้า
10697,193,2561,คน,หญิง,ลพบุรี,แรงงานในระบบ,ช่างฝีมือ และผู้ปฎิบัติงานที่เกี่ยวข้อง
11780,194,2561,คน,หญิง,ลพบุรี,แรงงานในระบบ,ผู้ควบคุมเครื่องจักรโรงงาน และเครื่องจักร และผู้ประกอบการ     
8392,195,2561,คน,หญิง,ลพบุรี,แรงงานในระบบ,ผู้ประกอบอาชีพงานพื้นฐาน
2195,196,2561,คน,ชาย,ลพบุรี,แรงงานนอกระบบ,ผู้จัดการ ข้าราชการระดับอาวุโส และผู้บัญญัติกฎหมาย
776,197,2561,คน,ชาย,ลพบุรี,แรงงานนอกระบบ,ผู้ประกอบวิชาชีพด้านต่างๆ
628,198,2561,คน,ชาย,ลพบุรี,แรงงานนอกระบบ,เจ้าหน้าที่เทคนิค และผู้ประกอบวิชาชีพที่เกี่ยวข้องกับด้านต่างๆ
377,199,2561,คน,ชาย,ลพบุรี,แรงงานนอกระบบ,เสมียน
19817,200,2561,คน,ชาย,ลพบุรี,แรงงานนอกระบบ,พนักงานบริการ และผู้จำหน่ายสินค้า
81586,201,2561,คน,ชาย,ลพบุรี,แรงงานนอกระบบ,ผู้ปฎิบัติงานที่มีฝีมือในด้านการเกษตร ป่าไม้ ประมง
14220,202,2561,คน,ชาย,ลพบุรี,แรงงานนอกระบบ,ช่างฝีมือ และผู้ปฎิบัติงานที่เกี่ยวข้อง
4501,203,2561,คน,ชาย,ลพบุรี,แรงงานนอกระบบ,ผู้ควบคุมเครื่องจักรโรงงาน และเครื่องจักร และผู้ประกอบการ     
31889,204,2561,คน,ชาย,ลพบุรี,แรงงานนอกระบบ,ผู้ประกอบอาชีพงานพื้นฐาน
795,205,2561,คน,หญิง,ลพบุรี,แรงงานนอกระบบ,ผู้จัดการ ข้าราชการระดับอาวุโส และผู้บัญญัติกฎหมาย
719,206,2561,คน,หญิง,ลพบุรี,แรงงานนอกระบบ,ผู้ประกอบวิชาชีพด้านต่างๆ
123,207,2561,คน,หญิง,ลพบุรี,แรงงานนอกระบบ,เสมียน
37637,208,2561,คน,หญิง,ลพบุรี,แรงงานนอกระบบ,พนักงานบริการ และผู้จำหน่ายสินค้า
57486,209,2561,คน,หญิง,ลพบุรี,แรงงานนอกระบบ,ผู้ปฎิบัติงานที่มีฝีมือในด้านการเกษตร ป่าไม้ ประมง
8839,210,2561,คน,หญิง,ลพบุรี,แรงงานนอกระบบ,ช่างฝีมือ และผู้ปฎิบัติงานที่เกี่ยวข้อง
